1,1,295,189,35,83,1,1,1
1,3,367,183,36,93,1,1,1
2,1,295,189,35,83,1,1,1
2,3,367,183,36,93,1,1,1
3,1,295,190,35,83,1,1,1
3,3,368,183,36,93,1,1,1
4,1,295,189,35,83,1,1,1
4,3,368,183,36,93,1,1,1
5,1,296,189,35,83,1,1,1
5,3,368,183,36,93,1,1,1
6,1,296,190,35,83,1,1,1
6,3,368,183,36,93,1,1,1
7,1,296,189,35,83,1,1,1
7,3,368,183,36,93,1,1,1
8,1,296,189,35,83,1,1,1
8,3,368,183,36,93,1,1,1
9,1,296,189,35,83,1,1,1
9,3,368,183,36,93,1,1,1
10,1,296,187,34,84,1,1,1
10,3,369,183,36,93,1,1,1
11,1,296,187,34,84,1,1,1
11,3,370,184,36,92,1,1,1
12,1,296,187,34,84,1,1,1
12,3,370,185,35,92,1,1,1
13,1,296,187,34,84,1,1,1
13,3,370,184,36,92,1,1,1
14,1,296,187,34,84,1,1,1
14,3,371,185,35,91,1,1,1
15,1,297,187,34,84,1,1,1
15,3,371,185,36,92,1,1,1
16,1,297,187,34,85,1,1,1
16,3,372,186,36,93,1,1,1
17,1,297,187,34,84,1,1,1
17,3,373,187,36,93,1,1,1
18,1,297,187,34,84,1,1,1
18,3,373,186,36,94,1,1,1
19,1,297,187,34,84,1,1,1
19,3,374,187,36,94,1,1,1
20,1,297,188,34,84,1,1,1
20,3,371,186,36,92,1,1,1
21,1,297,187,34,84,1,1,1
21,3,373,186,37,94,1,1,1
22,1,298,188,34,83,1,1,1
22,3,374,186,36,93,1,1,1
23,1,297,187,34,84,1,1,1
23,3,374,186,37,95,1,1,1
24,1,298,188,35,78,1,1,1
24,3,376,185,38,99,1,1,1
25,1,298,188,35,78,1,1,1
25,3,375,185,37,95,1,1,1
26,1,298,188,35,78,1,1,1
26,3,374,185,37,96,1,1,1
27,1,299,188,35,78,1,1,1
27,3,375,185,37,95,1,1,1
28,1,298,188,35,78,1,1,1
28,3,375,185,40,95,1,1,1
29,1,299,188,35,78,1,1,1
29,3,375,185,40,95,1,1,1
30,1,299,188,35,78,1,1,1
30,3,375,185,40,95,1,1,1
31,1,299,188,35,79,1,1,1
31,3,375,185,40,95,1,1,1
32,1,299,189,36,84,1,1,1
32,3,375,185,40,95,1,1,1
33,1,299,189,36,84,1,1,1
33,3,376,185,40,95,1,1,1
34,1,299,189,36,84,1,1,1
34,3,376,185,40,95,1,1,1
35,1,299,189,36,85,1,1,1
35,3,377,186,40,94,1,1,1
36,1,299,189,36,84,1,1,1
36,3,377,186,40,95,1,1,1
37,1,300,188,36,85,1,1,1
37,3,377,187,39,93,1,1,1
38,1,299,188,37,85,1,1,1
38,3,377,187,39,94,1,1,1
39,1,300,188,37,86,1,1,1
39,3,378,187,40,94,1,1,1
40,1,300,188,37,86,1,1,1
40,3,378,187,39,94,1,1,1
41,1,300,188,36,85,1,1,1
41,3,378,187,39,94,1,1,1
42,1,300,189,36,84,1,1,1
42,3,378,187,40,94,1,1,1
43,1,300,189,36,85,1,1,1
43,3,379,188,39,94,1,1,1
44,1,300,188,36,85,1,1,1
44,3,378,187,40,96,1,1,1
45,1,301,189,36,85,1,1,1
45,3,380,188,40,94,1,1,1
46,1,301,189,36,84,1,1,1
46,3,380,189,39,93,1,1,1
47,1,303,189,36,85,1,1,1
47,3,381,188,40,94,1,1,1
48,1,302,194,34,79,1,1,1
48,3,381,188,39,94,1,1,1
49,1,304,189,36,85,1,1,1
49,3,381,189,40,94,1,1,1
50,1,304,191,35,83,1,1,1
50,3,381,188,40,94,1,1,1
51,1,301,189,36,84,1,1,1
51,3,381,187,41,97,1,1,1
52,1,304,191,36,83,1,1,1
52,3,382,188,40,94,1,1,1
53,1,303,192,35,82,1,1,1
53,3,382,188,40,96,1,1,1
54,1,305,195,34,79,1,1,1
54,3,382,187,41,98,1,1,1
55,1,307,191,36,84,1,1,1
55,3,382,186,41,98,1,1,1
56,1,301,189,36,84,1,1,1
56,3,382,187,41,96,1,1,1
57,1,306,193,36,83,1,1,1
57,3,382,186,41,98,1,1,1
58,1,306,193,36,83,1,1,1
58,3,383,187,41,97,1,1,1
59,1,307,193,36,83,1,1,1
59,3,384,187,41,97,1,1,1
60,1,307,190,37,86,1,1,1
60,3,384,188,40,94,1,1,1
61,1,307,190,37,86,1,1,1
61,3,385,189,40,94,1,1,1
62,1,307,190,37,86,1,1,1
62,3,386,189,40,96,1,1,1
63,1,307,190,37,86,1,1,1
63,3,386,189,40,96,1,1,1
64,1,307,191,37,86,1,1,1
64,3,386,189,40,96,1,1,1
65,1,308,190,37,86,1,1,1
65,3,387,189,40,96,1,1,1
66,1,308,190,37,86,1,1,1
66,3,387,189,40,95,1,1,1
67,1,308,191,37,86,1,1,1
67,3,387,190,40,95,1,1,1
68,1,308,191,37,86,1,1,1
68,3,387,190,40,95,1,1,1
69,1,309,192,36,85,1,1,1
69,3,388,190,40,95,1,1,1
70,1,309,192,36,85,1,1,1
70,3,388,190,40,95,1,1,1
71,1,309,192,36,85,1,1,1
71,3,388,190,40,95,1,1,1
72,1,309,193,36,85,1,1,1
72,3,388,190,40,95,1,1,1
73,1,310,193,35,84,1,1,1
73,3,389,190,40,96,1,1,1
74,1,310,193,36,84,1,1,1
74,3,389,190,40,95,1,1,1
75,1,309,193,36,84,1,1,1
75,3,389,190,40,95,1,1,1
76,1,309,193,36,84,1,1,1
76,3,389,190,40,96,1,1,1
77,1,310,193,35,84,1,1,1
77,3,389,189,41,97,1,1,1
78,1,310,193,35,84,1,1,1
78,3,389,190,41,96,1,1,1
79,1,310,193,36,84,1,1,1
79,3,389,189,41,97,1,1,1
80,1,310,193,36,84,1,1,1
80,3,395,191,36,95,1,1,1
81,1,310,193,36,84,1,1,1
81,3,395,191,36,95,1,1,1
82,1,310,194,35,84,1,1,1
82,3,395,191,36,95,1,1,1
83,1,310,194,35,84,1,1,1
83,3,395,191,36,95,1,1,1
84,1,310,193,36,85,1,1,1
84,3,395,191,36,95,1,1,1
85,1,310,193,36,85,1,1,1
85,3,396,191,36,95,1,1,1
86,1,310,193,36,84,1,1,1
86,3,396,191,36,95,1,1,1
87,1,310,193,36,85,1,1,1
87,3,396,191,36,95,1,1,1
88,1,310,193,36,96,1,1,1
88,3,396,191,36,95,1,1,1
89,1,310,193,36,96,1,1,1
89,3,396,192,36,94,1,1,1
90,1,310,193,36,96,1,1,1
90,3,397,192,36,94,1,1,1
91,1,310,193,36,96,1,1,1
91,3,397,192,36,94,1,1,1
92,1,310,193,36,91,1,1,1
92,3,397,192,36,94,1,1,1
93,1,310,193,36,91,1,1,1
93,3,397,193,35,93,1,1,1
94,1,310,193,36,91,1,1,1
94,3,397,193,35,93,1,1,1
95,1,310,193,36,91,1,1,1
95,3,398,193,35,93,1,1,1
96,1,310,194,36,91,1,1,1
96,3,398,193,35,93,1,1,1
97,1,311,194,36,102,1,1,1
97,3,402,203,32,83,1,1,1
98,1,311,194,36,102,1,1,1
98,3,402,203,32,83,1,1,1
99,1,311,194,36,102,1,1,1
99,3,402,203,32,83,1,1,1
100,1,311,194,36,102,1,1,1
100,3,402,203,32,83,1,1,1
101,1,312,195,36,101,1,1,1
101,3,403,204,32,83,1,1,1
102,1,312,195,36,102,1,1,1
102,3,403,204,32,83,1,1,1
103,1,312,195,36,101,1,1,1
103,3,403,203,32,83,1,1,1
104,1,312,195,36,101,1,1,1
104,3,403,203,32,83,1,1,1
105,1,312,195,36,102,1,1,1
105,3,404,203,32,83,1,1,1
106,1,312,195,36,101,1,1,1
106,3,404,203,32,83,1,1,1
107,1,313,195,37,104,1,1,1
107,3,404,203,32,83,1,1,1
108,1,313,194,37,104,1,1,1
108,3,404,203,32,84,1,1,1
109,1,313,195,37,104,1,1,1
109,3,404,203,32,84,1,1,1
110,1,313,195,36,103,1,1,1
110,3,404,203,32,84,1,1,1
111,1,314,195,36,103,1,1,1
111,3,405,203,32,84,1,1,1
112,1,314,195,36,103,1,1,1
112,3,404,202,33,84,1,1,1
113,1,315,196,35,100,1,1,1
113,3,404,202,33,86,1,1,1
114,1,314,196,35,101,1,1,1
114,3,404,202,33,86,1,1,1
115,1,316,197,35,99,1,1,1
115,3,405,202,33,86,1,1,1
116,1,315,196,36,103,1,1,1
116,3,405,202,33,86,1,1,1
117,1,317,198,35,98,1,1,1
117,3,405,202,33,85,1,1,1
118,1,316,197,36,101,1,1,1
118,3,405,202,33,85,1,1,1
119,1,316,197,36,101,1,1,1
119,3,406,203,33,85,1,1,1
120,1,317,199,35,100,1,1,1
120,3,405,203,42,92,1,1,1
121,1,318,200,35,99,1,1,1
121,3,406,204,42,92,1,1,1
